Unnamed: 0,names,id,url,mean_valence,mean_danceability,mean_energy,mean_acousticness,mean_speechiness,mean_instrumentalness,med_valence,med_danceability,med_energy,med_acousticness,med_speechiness,med_instrumentalness,sd_valence,sd_danceability,sd_energy,sd_speechiness,sd_instrumentalness,quant1_danceability,quant1_energy,quant1_acousticness,quant1_speechiness,quant1_instrumentalness,quant3_danceability,quant3_energy,quant3_acousticness,quant3_speechiness,quant3_instrumentalness,mean_popularity,med_popularity,sd_popularity,quant1_popularity,quant3_popularity
801,Barista Blend,25zEHXJzEQZU1eyF6eqEzD,https://open.spotify.com/playlist/25zEHXJzEQZU1eyF6eqEzD,0.3739421875,0.52265625,0.2930375,0.682846875,0.035590625,0.06577883484375,0.36,0.5315,0.26,0.768,0.032,0.0002105,0.182269758921663,0.137722543571982,0.142494845910689,0.0114698876809103,0.16291766259132,0.40325,0.186,0.579,0.029725,1.14e-05,0.61375,0.37875,0.8995,0.037725,0.0179,51.328125,55.5,18.2165585650084,33.75,65.25
802,Relax & Unwind,37i9dQZF1DWU0ScTcjJBdj,https://open.spotify.com/playlist/37i9dQZF1DWU0ScTcjJBdj,0.296988,0.5204,0.364595,0.696432,0.037739,0.0743246302,0.293,0.5435,0.3415,0.7725,0.03415,0.001495,0.144505875089401,0.111089553464261,0.168726399995838,0.0135524562237614,0.185999002132672,0.4355,0.2535,0.58375,0.0306,1.6e-05,0.58225,0.461,0.888,0.038575,0.02145,56.96,56.5,8.32292683562166,51.0,63.0
803,Songs to Sing in the Car,37i9dQZF1DWWMOmoXKqHTD,https://open.spotify.com/playlist/37i9dQZF1DWWMOmoXKqHTD,0.418272,0.59139,0.57648,0.3399643,0.073047,0.00482372,0.421,0.599,0.5885,0.242,0.04315,0.0,0.191200221397953,0.125283830891413,0.1759622594981,0.0811447446657434,0.0439097458865674,0.512,0.47325,0.0951,0.032125,0.0,0.6705,0.71825,0.604,0.072375,2.8175e-05,75.03,77.0,9.72288251726022,71.0,82.0
804,Front Porch,37i9dQZF1DXa2PsvJSPnPf,https://open.spotify.com/playlist/37i9dQZF1DXa2PsvJSPnPf,0.319692,0.51454,0.287342,0.749151,0.035391,0.0751241543,0.296,0.5025,0.253,0.8295,0.03285,0.000713,0.158635198483753,0.101410698138656,0.155328317112398,0.010333891431654,0.213134819817733,0.45,0.17975,0.68225,0.02985,1.206e-05,0.589,0.3745,0.908,0.036825,0.015025,43.27,42.0,9.6492580967752,36.0,50.0
805,Americana Icons,37i9dQZF1DX7tfbjVrTPnV,https://open.spotify.com/playlist/37i9dQZF1DX7tfbjVrTPnV,0.541730303030303,0.551818181818182,0.485987878787879,0.496835555555556,0.0461222222222222,0.0416078728282828,0.545,0.578,0.47,0.521,0.0332,5.89e-05,0.224680968583867,0.102219787576431,0.202554943049084,0.0551822279057668,0.157614251564577,0.4905,0.332,0.2165,0.03,3.975e-06,0.627,0.602,0.786,0.04255,0.00204,39.3535353535354,37.0,15.3684763039265,28.5,49.5
806,Swagger,37i9dQZF1DWSlw12ofHcMM,https://open.spotify.com/playlist/37i9dQZF1DWSlw12ofHcMM,0.496031,0.51153,0.70611,0.163750078,0.064482,0.0571816488,0.4805,0.539,0.7465,0.05435,0.05135,0.0001665,0.197284584322017,0.137713760746666,0.167749205239804,0.0446043807695879,0.154507286989412,0.39875,0.59125,0.014975,0.03795,2.47e-06,0.60025,0.83825,0.1995,0.07085,0.016775,48.43,46.5,11.9394558527852,41.0,54.25
807,Bring Back the 2000s,5baU2nNxC8ag8XzlHNsANg,https://open.spotify.com/playlist/5baU2nNxC8ag8XzlHNsANg,0.636706666666667,0.70228,0.701586666666667,0.120226990666667,0.131641333333333,0.0022378658666666,0.653,0.735,0.722,0.0566,0.0831,0.0,0.218584807793676,0.161794126776776,0.13712325224522,0.109566493563095,0.013050225487298,0.5675,0.5955,0.01425,0.04785,0.0,0.831,0.791,0.1865,0.2035,1.44e-05,64.64,68.0,13.0017046699394,58.5,74.0
808,World Folk,0ByLkBLDx1AS5yXJuBTyCd,https://open.spotify.com/playlist/0ByLkBLDx1AS5yXJuBTyCd,0.553483333333333,0.594861111111111,0.491269444444444,0.551352777777778,0.0767055555555556,0.159599903611111,0.5995,0.626,0.494,0.673,0.04725,0.0016625,0.268980336509142,0.153534761587964,0.239957465063462,0.0900406287483424,0.311157072729582,0.49775,0.34225,0.2305,0.038225,3.0575e-06,0.68,0.67525,0.822,0.075325,0.037325,26.0833333333333,21.5,20.9016404004224,6.75,39.25
809,Alone on Christmas,37i9dQZF1DXbgPVq1ydgmS,https://open.spotify.com/playlist/37i9dQZF1DXbgPVq1ydgmS,0.329464285714286,0.432071428571429,0.350989285714286,0.630321428571429,0.034875,0.0006712667857142,0.288,0.407,0.3355,0.763,0.0333,1.95e-06,0.19833725152859,0.140694028031788,0.18674630114694,0.0063104630927091,0.0022783274377068,0.315,0.19825,0.38625,0.03025,0.0,0.568,0.4675,0.92875,0.038325,3.3275e-05,32.0714285714286,32.0,18.7595478335869,16.75,46.0
810,"Creepy, Stupid, Love",37i9dQZF1DWWTA1Ie7iu8r,https://open.spotify.com/playlist/37i9dQZF1DWWTA1Ie7iu8r,0.465989285714286,0.552053571428571,0.591875,0.256419589285714,0.0651839285714286,0.0336713475,0.454,0.5845,0.601,0.1655,0.0399,6.015e-06,0.261667564723967,0.155023566495005,0.205870132276725,0.0777343396138078,0.125659636051024,0.44275,0.44375,0.04115,0.03265,0.0,0.6645,0.7725,0.4235,0.057825,0.00023225,58.5535714285714,57.5,19.4243704873844,47.75,77.0
811,Doo-Wop Dee Doo,37i9dQZF1DX9GxQjEBVviW,https://open.spotify.com/playlist/37i9dQZF1DX9GxQjEBVviW,0.61512,0.46732,0.38878,0.76976,0.05475,0.0086903478,0.653,0.4735,0.384,0.7965,0.03605,0.0,0.217106260073876,0.140011142413738,0.162486456578475,0.0854348092562573,0.0450351354723568,0.3615,0.2695,0.70525,0.030725,0.0,0.5625,0.46975,0.85375,0.0478,2.78e-05,42.72,43.5,10.6943433455185,36.0,49.75
812,Happy Days,37i9dQZF1DX84kJlLdo9vT,https://open.spotify.com/playlist/37i9dQZF1DX84kJlLdo9vT,0.7599,0.60194,0.59564,0.446958,0.042352,0.0003713652,0.7675,0.592,0.598,0.416,0.0374,0.0,0.14981761020164,0.10344779024282,0.163257497874508,0.0176701089702471,0.0011830820986749,0.54325,0.4805,0.24775,0.03105,0.0,0.674,0.70575,0.68625,0.04605,9.86e-06,62.6,64.0,10.8307950977285,54.75,70.0
813,Indie One Stop,6OeIIMFsdtsL9VUyL6PDvX,https://open.spotify.com/playlist/6OeIIMFsdtsL9VUyL6PDvX,0.50826,0.54576,0.73294,0.197776476,0.051938,0.1236775024,0.4835,0.547,0.764,0.0688,0.0431,0.001043,0.220635335856638,0.125470471361486,0.177582566022406,0.0235870328436484,0.25765237718562,0.45875,0.61125,0.0251,0.0343,1.674e-05,0.6355,0.8835,0.2605,0.062775,0.04655,49.9,52.0,15.6925173901709,39.0,60.75
814,Your Favorite Coffeehouse,37i9dQZF1DX6ziVCJnEm59,https://open.spotify.com/playlist/37i9dQZF1DX6ziVCJnEm59,0.311541836734694,0.536663265306122,0.263725510204082,0.799426530612245,0.035884693877551,0.0536649942857143,0.2835,0.5495,0.245,0.8595,0.0332,0.001815,0.164104409135229,0.118493720210963,0.133014740142203,0.0124532639868406,0.117536361297432,0.45325,0.1665,0.7655,0.030325,2.7225e-05,0.62125,0.3625,0.92275,0.037725,0.02115,58.734693877551,58.0,4.61184271244066,55.0,62.0
815,Valentine's Day Love,37i9dQZF1DX4pAtJteyweQ,https://open.spotify.com/playlist/37i9dQZF1DX4pAtJteyweQ,0.367795,0.53805,0.449467,0.45282952,0.043432,0.0122425654,0.3655,0.5565,0.445,0.3655,0.0343,3.07e-06,0.177516110735637,0.133013128766458,0.186627092155085,0.0386134740705622,0.0611717644926808,0.4275,0.32975,0.20725,0.02965,0.0,0.62875,0.597,0.737,0.039625,6.1875e-05,72.78,73.0,9.0872093481648,68.0,79.0
816,Beat Down Your Morning,4qstWgP2KMRSiTY3a1fF2R,https://open.spotify.com/playlist/4qstWgP2KMRSiTY3a1fF2R,0.555227272727273,0.505954545454545,0.927227272727273,0.0013781363636363,0.0913681818181818,0.0333062822727273,0.536,0.509,0.935,0.00033,0.07755,0.000677,0.176430461633494,0.0867791270013526,0.0536637962718165,0.0462939406336719,0.0991036459340775,0.45825,0.90425,9.2725e-05,0.058175,2.48e-06,0.566,0.96775,0.00138,0.1135,0.007025,53.9545454545455,54.0,15.0569625493365,44.75,66.5
817,Beast Mode Rock,37i9dQZF1DWZYWNM3NfvzJ,https://open.spotify.com/playlist/37i9dQZF1DWZYWNM3NfvzJ,0.419361,0.46853,0.89021,0.0059384474,0.098726,0.0630447938,0.378,0.4815,0.9155,0.0007895,0.074,0.000356,0.178718857650215,0.102926712673718,0.0869553809883453,0.0709260414627502,0.178404777487998,0.41125,0.84825,0.000141,0.053925,8.4e-07,0.5345,0.94825,0.0036375,0.1155,0.01205,59.94,59.5,10.8197537267292,52.75,68.0
818,Legendary,37i9dQZF1DWWGFQLoP9qlv,https://open.spotify.com/playlist/37i9dQZF1DWWGFQLoP9qlv,0.4156,0.487657142857143,0.36149,0.561531428571429,0.03622,0.0912062828571429,0.4045,0.4925,0.3465,0.616,0.03265,0.0010245,0.168032208782738,0.138022040427942,0.178477266160797,0.0133354664960273,0.218865661217379,0.40275,0.2125,0.32175,0.0296,2.825e-06,0.58625,0.46075,0.81775,0.038825,0.022425,61.7142857142857,64.5,13.045231076153,52.0,71.0
819,Wicked Wives Wine Party,2EcSH9oZNzBmGDNqoTdvBJ,https://open.spotify.com/playlist/2EcSH9oZNzBmGDNqoTdvBJ,0.713849056603774,0.624830188679245,0.80077358490566,0.098982641509434,0.0825018867924528,0.0035441113207547,0.707,0.617,0.83,0.046,0.055,3.31e-05,0.18775888755226,0.146189252452621,0.135302743378497,0.0734839738953228,0.0098888833782176,0.543,0.76,0.0144,0.0428,0.0,0.698,0.898,0.148,0.0777,0.000939,60.2264150943396,66.0,16.8530315800976,51.0,74.0
820,The Perfect Italian Dinner,37i9dQZF1DWT1R6bXL4dyW,https://open.spotify.com/playlist/37i9dQZF1DWT1R6bXL4dyW,0.371863636363636,0.412068181818182,0.244429545454545,0.868454545454545,0.0486954545454545,0.0216458359090909,0.3335,0.4045,0.257,0.892,0.03805,1.995e-05,0.200760830853715,0.17940591856241,0.113308169166166,0.0350128943327458,0.114637561853285,0.27825,0.15475,0.834,0.034375,0.0,0.5685,0.314,0.9555,0.04485,0.0009245,40.9772727272727,39.5,10.1236279836725,36.0,45.5
821,Acid Blues,37i9dQZF1DX5NXVhu59GCz,https://open.spotify.com/playlist/37i9dQZF1DX5NXVhu59GCz,0.669075,0.49975,0.6062525,0.237658,0.052775,0.08324594525,0.6765,0.4805,0.6145,0.157,0.042,0.012255,0.179482359321724,0.126985714924443,0.168660504074355,0.0272414818490723,0.187695165304575,0.42925,0.4875,0.057425,0.0345,0.000108775,0.57375,0.71575,0.3965,0.06055,0.069925,29.025,25.0,12.6905729195195,20.75,35.0
822,Summer Heat,37i9dQZF1DWX1UA045EoPG,https://open.spotify.com/playlist/37i9dQZF1DWX1UA045EoPG,0.5917,0.74788,0.61892,0.25758536,0.142976,0.2157272924,0.6575,0.7585,0.5905,0.1965,0.09415,0.01359,0.209515013343499,0.0970191733627946,0.158362647626469,0.113292121166334,0.318354715269181,0.7025,0.5075,0.055175,0.0579,0.000218275,0.802,0.756,0.4125,0.19425,0.4235,39.2,36.0,13.9239919211557,28.0,48.0
823,Prog Rock Monsters,37i9dQZF1DX0uqkwkR49kK,https://open.spotify.com/playlist/37i9dQZF1DX0uqkwkR49kK,0.350529,0.36437,0.6115,0.143208187,0.056859,0.3197286379,0.318,0.367,0.602,0.06125,0.0486,0.207,0.207483197467441,0.104628023652047,0.196691806302822,0.0320315787839741,0.32540544703007,0.30575,0.479,0.011225,0.036075,0.0075525,0.41875,0.745,0.2105,0.0659,0.56975,35.21,36.0,12.2962546650547,26.75,41.25
824,Fusion Fest,37i9dQZF1DX0aSJooo0zWR,https://open.spotify.com/playlist/37i9dQZF1DX0aSJooo0zWR,0.582611764705882,0.491352941176471,0.669542647058823,0.228267367647059,0.0494823529411765,0.657539794117647,0.623,0.4895,0.699,0.1725,0.04345,0.7725,0.207926232275971,0.132640661997372,0.18442730988575,0.0211057956331054,0.27071559794045,0.3855,0.52875,0.027075,0.03535,0.49525,0.59425,0.7965,0.3775,0.056075,0.8635,30.7205882352941,31.5,10.1567499623683,26.0,37.0
825,#Hotmess,2Rah43YvyO765e4gACIDef,https://open.spotify.com/playlist/2Rah43YvyO765e4gACIDef,0.577333333333333,0.5285,0.790583333333333,0.0375578304166667,0.0628,0.1127980175,0.614,0.546,0.827,0.01425,0.0486,5.995e-05,0.192405067877454,0.154144201261704,0.139438911875156,0.0388887487920182,0.265389546511327,0.4285,0.67575,0.00109025,0.034125,4.8425e-06,0.6375,0.896,0.0682,0.07195,0.025075,52.1666666666667,52.0,18.4948092992194,36.75,67.0
826,Chill Folk,37i9dQZF1DWVl5gPCRkquk,https://open.spotify.com/playlist/37i9dQZF1DWVl5gPCRkquk,0.344772,0.52759,0.428474,0.5484152,0.033815,0.081894947,0.3145,0.53,0.4525,0.554,0.03155,0.00261,0.19772089198482,0.120968406844702,0.150968711468384,0.0113948098676192,0.165915899245387,0.46325,0.34125,0.32375,0.027875,4.65e-05,0.6,0.547,0.79675,0.0354,0.06995,50.99,49.0,9.32087371809568,44.0,57.25
827,Roots Revival,37i9dQZF1DX9crXQ0wuuXE,https://open.spotify.com/playlist/37i9dQZF1DX9crXQ0wuuXE,0.345557,0.51335,0.391172,0.6536536,0.036792,0.0715385221,0.3295,0.5115,0.3765,0.746,0.0335,0.001775,0.161491016890611,0.105678412022876,0.183502547297433,0.0135962537918251,0.171930840148053,0.4545,0.2535,0.49175,0.029925,3.1525e-05,0.587,0.548,0.86775,0.0379,0.026675,56.44,58.0,11.5865822781737,50.0,64.0
828,Ultimate Live Jams,5bjjHyKeiGnYdupfr3UUCW,https://open.spotify.com/playlist/5bjjHyKeiGnYdupfr3UUCW,0.472209302325581,0.395767441860465,0.762511627906977,0.241277348837209,0.0782162790697674,0.407603790697674,0.474,0.405,0.764,0.108,0.0572,0.312,0.163262359429982,0.0840625722755723,0.154340744256865,0.0545140127474123,0.34917536423391,0.3395,0.6455,0.01705,0.04345,0.05835,0.443,0.904,0.3985,0.09595,0.769,12.0697674418605,13.0,10.3011681002857,1.5,17.0
829,Short Stories,37i9dQZF1DWXmUJqjFaQNQ,https://open.spotify.com/playlist/37i9dQZF1DWXmUJqjFaQNQ,0.412938461538462,0.649246153846154,0.205632307692308,0.622304615384615,0.876850769230769,0.0005392355384615,0.407,0.644,0.189,0.637,0.94,0.0,0.113697361024107,0.0603352692174193,0.106859354275393,0.175111760851353,0.002801609090776,0.621,0.126,0.491,0.921,0.0,0.692,0.271,0.777,0.953,1.82e-06,7.2,4.0,6.75509067296657,3.0,8.0
830,Audiobooks,37i9dQZF1DX1L0MDB1OhZy,https://open.spotify.com/playlist/37i9dQZF1DX1L0MDB1OhZy,0.435086021505376,0.657129032258065,0.20004623655914,0.651587096774194,0.90463440860215,0.0023522443010752,0.444,0.653,0.196,0.713,0.93,0.0,0.116117505693865,0.0469373369982584,0.0772139229942426,0.067363837696987,0.0183204840967153,0.623,0.142,0.468,0.892,0.0,0.703,0.258,0.812,0.948,0.0,11.258064516129,10.0,5.16237059171726,9.0,14.0
831,Editor's Choice: Nonfiction,37i9dQZF1DX3sMl692aSSY,https://open.spotify.com/playlist/37i9dQZF1DX3sMl692aSSY,0.431759322033898,0.654677966101695,0.187748649152542,0.815695423728814,0.859559322033898,0.0254127974576271,0.408,0.672,0.155,0.899,0.906,0.0,0.17434636465524,0.0855832808112228,0.134174774304111,0.12774749760508,0.109989125459717,0.63,0.1055,0.75,0.8555,0.0,0.702,0.2235,0.9845,0.926,5.675e-05,4.91525423728814,3.0,6.68319595133228,0.0,5.5
832,Editor's Choice: Fiction,37i9dQZF1DX4jokLVYoXC3,https://open.spotify.com/playlist/37i9dQZF1DX4jokLVYoXC3,0.451585106382979,0.649925531914894,0.261067021276596,0.630202127659575,0.891117021276596,2.02127659574468e-08,0.457,0.653,0.239,0.6465,0.9245,0.0,0.145670670664771,0.0471004963929969,0.0994715633307425,0.0868132164239438,1.95970036789171e-07,0.616,0.1945,0.5165,0.87775,0.0,0.68775,0.35975,0.7355,0.947,0.0,5.68085106382979,2.0,6.05567851513394,2.0,11.0
833,Margaret Walker,37i9dQZF1DX1pKjqvkDHkD,https://open.spotify.com/playlist/37i9dQZF1DX1pKjqvkDHkD,0.344475,0.683230769230769,0.0732034615384615,0.610538461538462,0.819442307692308,0.0,0.3445,0.692,0.0842,0.6125,0.8495,0.0,0.158080899957498,0.0527868876263702,0.0423680969915427,0.12450614812153,0.0,0.631,0.046025,0.5105,0.7665,0.0,0.71525,0.10325,0.71375,0.91025,0.0,1.21153846153846,0.0,2.97925203444862,0.0,1.0
834,Poems for Spring,37i9dQZF1DX451eXIMllLB,https://open.spotify.com/playlist/37i9dQZF1DX451eXIMllLB,0.503545454545455,0.686151515151515,0.139618181818182,0.663454545454545,0.84330303030303,0.0074685757575757,0.523,0.717,0.105,0.669,0.921,0.0,0.205033700112489,0.137813760473175,0.126880217761048,0.194341594371947,0.0424631133169059,0.663,0.0601,0.536,0.844,0.0,0.75,0.178,0.775,0.947,0.0,1.78787878787879,1.0,2.07300469966869,1.0,3.0
835,A Hipster's Guide to Poetry,37i9dQZF1DX1DnmMwIpYQk,https://open.spotify.com/playlist/37i9dQZF1DX1DnmMwIpYQk,0.351346666666667,0.653966666666667,0.220666666666667,0.70651,0.734533333333333,0.0183266043333333,0.333,0.6905,0.1785,0.809,0.861,8.65e-07,0.202778948328118,0.148387536267505,0.226997676326149,0.249785250293863,0.0917144003699728,0.6365,0.0836,0.50425,0.61175,0.0,0.71875,0.24425,0.93175,0.92475,0.0004825,5.76666666666667,3.0,6.78071979361633,1.0,7.0
836,A Child's Garden of Verses,37i9dQZF1DX1C9bnJXVI4K,https://open.spotify.com/playlist/37i9dQZF1DX1C9bnJXVI4K,0.308731707317073,0.607756097560976,0.127212195121951,0.724731707317073,0.620707317073171,0.0001122960975609,0.32,0.692,0.0863,0.825,0.758,0.0,0.226866042455702,0.234993487195689,0.100581288506168,0.305403687265105,0.0003944648851601,0.653,0.0444,0.621,0.489,0.0,0.722,0.196,0.874,0.856,0.0,4.04878048780488,1.0,6.29663092261328,0.0,3.0
837,La poésie française,37i9dQZF1DX7ufqCXkhnSb,https://open.spotify.com/playlist/37i9dQZF1DX7ufqCXkhnSb,0.337189130434783,0.603782608695652,0.0838719565217391,0.62255,0.592191304347826,0.0012261626086956,0.3345,0.617,0.07095,0.639,0.5895,0.0,0.148941249011162,0.0817812564897573,0.0599656030893106,0.262005191488928,0.0043768715886219,0.5625,0.04645,0.47875,0.4595,0.0,0.6705,0.096675,0.822,0.84025,0.0,3.41304347826087,3.0,2.22686712627126,2.0,4.0
838,Emily Dickinson,37i9dQZF1DWSZQ5nlFnjFF,https://open.spotify.com/playlist/37i9dQZF1DWSZQ5nlFnjFF,0.4021,0.67211,0.101677,0.68927,0.781778,0.0011330483,0.4,0.707,0.0969,0.731,0.8805,0.0,0.191425619175615,0.153337410683602,0.049760533334941,0.226697678618263,0.0063232684320605,0.64825,0.066,0.5975,0.73,0.0,0.747,0.1315,0.81625,0.92325,2.0275e-06,1.74,1.0,4.3868950847779,0.0,2.0
839,Love Poems,37i9dQZF1DXe8ssiX0naPV,https://open.spotify.com/playlist/37i9dQZF1DXe8ssiX0naPV,0.383694444444444,0.698611111111111,0.115898611111111,0.665166666666667,0.795861111111111,0.0166899072222222,0.347,0.704,0.07905,0.677,0.8835,0.0,0.15941120581591,0.0573626447775294,0.0825427131733376,0.164307404020248,0.0788382411752197,0.66075,0.049125,0.545,0.6825,0.0,0.7355,0.153,0.8395,0.91425,6.795e-06,7.97222222222222,7.0,6.93432914094223,5.0,8.25
840,Shakespeare: The Poetry,37i9dQZF1DWX5a9hO78SUQ,https://open.spotify.com/playlist/37i9dQZF1DWX5a9hO78SUQ,0.43196,0.68929,0.1420641,0.66505,0.787759,0.0004776958,0.4375,0.7005,0.1145,0.661,0.863,0.0,0.154905896490988,0.0895145487864651,0.0877076080928196,0.197889286511831,0.0034017681157361,0.6695,0.0769,0.55825,0.725,0.0,0.73225,0.19175,0.79425,0.933,0.0,2.08,1.0,2.82370914460632,1.0,2.0
841,The Selected W. B. Yeats,37i9dQZF1DWZFQPyPt2dUz,https://open.spotify.com/playlist/37i9dQZF1DWZFQPyPt2dUz,0.355261904761905,0.655666666666667,0.204338095238095,0.772442857142857,0.612757142857143,0.0039438,0.3385,0.664,0.1505,0.881,0.622,0.0,0.15254028808471,0.0735980072193987,0.158543827828853,0.238907424812755,0.0150821811785282,0.62175,0.075375,0.64575,0.42625,0.0,0.702,0.289,0.95875,0.7875,3.22e-05,1.61904761904762,0.0,5.71669519468168,0.0,0.75
842,The Robert Frost Reading Room,37i9dQZF1DX3OlXSlU6epG,https://open.spotify.com/playlist/37i9dQZF1DX3OlXSlU6epG,0.473171875,0.7113125,0.1154015625,0.801453125,0.881484375,1.84090625e-05,0.484,0.7135,0.1135,0.814,0.918,0.0,0.117076634065246,0.047745314737313,0.0510749884186407,0.106223482918857,0.000144973176016,0.68475,0.07255,0.74675,0.8795,0.0,0.73775,0.147,0.883,0.944,0.0,0.65625,0.0,1.7110170557535,0.0,0.0
843,Readings from Dylan Thomas,37i9dQZF1DWSTOUZR8UoNY,https://open.spotify.com/playlist/37i9dQZF1DWSTOUZR8UoNY,0.3518,0.66721,0.139599,0.86298,0.77275,0.0027209265,0.357,0.6755,0.1115,0.899,0.856,0.0,0.135895756245942,0.0829812312964489,0.0992382150802967,0.189376775585902,0.0233537104760222,0.63275,0.070475,0.8175,0.62525,0.0,0.708,0.1735,0.96,0.92,5.945e-06,0.39,0.0,1.28625209210498,0.0,0.0
844,This Is Langston Hughes,37i9dQZF1DX7R9e00hBCQT,https://open.spotify.com/playlist/37i9dQZF1DX7R9e00hBCQT,0.399701754385965,0.68780701754386,0.138340350877193,0.734508771929825,0.830968421052632,2.8619298245614e-06,0.398,0.697,0.11,0.784,0.909,0.0,0.185848245015762,0.0699485623758352,0.105822030280712,0.209891518032781,1.46429995998327e-05,0.633,0.0861,0.665,0.823,0.0,0.722,0.153,0.931,0.934,0.0,5.54385964912281,5.0,3.29539817363654,4.0,6.0
845,The Romantics,37i9dQZF1DWZDPloxGJ3JZ,https://open.spotify.com/playlist/37i9dQZF1DWZDPloxGJ3JZ,0.39795,0.66415,0.122728,0.762038,0.70739,5.6132e-06,0.38,0.689,0.1075,0.7875,0.7615,0.0,0.164650985328655,0.0941777145570645,0.083499376493166,0.222965997996614,3.54255976013693e-05,0.63225,0.062325,0.71075,0.5405,0.0,0.712,0.1505,0.932,0.90325,0.0,0.49,0.0,1.15902257671425,0.0,1.0
846,Poetry: In Their Own Voices,37i9dQZF1DWWfysDOTP12D,https://open.spotify.com/playlist/37i9dQZF1DWWfysDOTP12D,0.330117073170732,0.66809756097561,0.0885146341463415,0.752523170731707,0.746326829268293,0.0255424997560976,0.306,0.686,0.06205,0.766,0.8365,0.0,0.142346154167026,0.0923682391242574,0.0671472256065329,0.22488636035512,0.110953996242197,0.63,0.03285,0.63625,0.62525,0.0,0.7145,0.12875,0.89175,0.9175,1.38e-06,7.19512195121951,7.0,2.85206888039622,6.0,8.0
847,The Beats,37i9dQZF1DXaUR9QvMCPsb,https://open.spotify.com/playlist/37i9dQZF1DXaUR9QvMCPsb,0.468847,0.57037,0.332444,0.8865,0.727,0.0728755017,0.4645,0.5665,0.367,0.886,0.9,0.0,0.213595970649677,0.127679416643183,0.192072261927693,0.289814430352258,0.239460092085185,0.5215,0.1535,0.84375,0.5215,0.0,0.6595,0.46725,0.962,0.932,1.285e-05,6.31,2.0,7.17979066125148,1.0,9.25
848,Sylvia Plath,37i9dQZF1DX2G2VrXHSPQG,https://open.spotify.com/playlist/37i9dQZF1DX2G2VrXHSPQG,0.242314634146341,0.672804878048781,0.0753268292682927,0.752975609756098,0.790585365853659,2.55243902439024e-06,0.232,0.696,0.0598,0.786,0.884,0.0,0.124355955951003,0.117607869530953,0.0633256347160857,0.186118373033099,9.40813578252562e-06,0.635,0.032,0.626,0.66,0.0,0.719,0.0918,0.854,0.91,0.0,5.39024390243902,6.0,4.52149338593173,1.0,7.0
849,Edna St. Vincent Millay,37i9dQZF1DWU73wUKShGqj,https://open.spotify.com/playlist/37i9dQZF1DWU73wUKShGqj,0.372511111111111,0.568555555555556,0.178183333333333,0.922888888888889,0.527644444444444,0.147936444444444,0.3705,0.5965,0.144,0.979,0.6745,0.002385,0.23309522388649,0.143475442548121,0.136652824382684,0.407418660553638,0.280793837534864,0.461,0.099725,0.945,0.04895,0.0,0.684,0.2315,0.9875,0.9185,0.09285,2.0,0.0,2.72245563891909,0.0,5.0
850,Modern Poetry,37i9dQZF1DX26cFbtLr0Wn,https://open.spotify.com/playlist/37i9dQZF1DX26cFbtLr0Wn,0.370291,0.66769,0.102953,0.87024,0.715725,0.0611079113,0.3575,0.6815,0.07775,0.9275,0.813,3.755e-06,0.162424041047195,0.0945784581576309,0.0748725563065586,0.237109225299696,0.177409415628073,0.643,0.0492,0.837,0.55325,0.0,0.707,0.135,0.974,0.913,0.00072675,3.17,1.5,5.08722900898898,0.0,5.0
851,The Victorians,37i9dQZF1DWZxkZk4wnQ5T,https://open.spotify.com/playlist/37i9dQZF1DWZxkZk4wnQ5T,0.44598,0.69377,0.1653,0.67138,0.90422,0.000421949,0.4175,0.712,0.131,0.69,0.937,0.0,0.178845736811805,0.0868607215575311,0.0965006076287982,0.124317253001904,0.0041797295008289,0.679,0.0913,0.57225,0.91825,0.0,0.72525,0.22525,0.7675,0.95,0.0,0.14,0.0,0.635959467611297,0.0,0.0
852,Action & Adventure,37i9dQZF1DXaIjTCDpbgLL,https://open.spotify.com/playlist/37i9dQZF1DXaIjTCDpbgLL,0.511802816901408,0.667746478873239,0.251959154929577,0.819028169014084,0.921028169014084,0.0003628407042253,0.525,0.673,0.247,0.872,0.94,0.0,0.101647095344391,0.0425893072797317,0.071395411171997,0.0585542414789144,0.0016612427141272,0.6305,0.206,0.753,0.9265,0.0,0.703,0.306,0.9035,0.9485,0.0,2.63380281690141,1.0,3.48154086010252,0.0,3.5
853,The Adventures of Sherlock Holmes,37i9dQZF1DWY3FN0WeKCeB,https://open.spotify.com/playlist/37i9dQZF1DWY3FN0WeKCeB,0.401843,0.62954,0.223525,0.85136,0.90602,0.0119406674,0.4015,0.6325,0.213,0.9625,0.936,0.0,0.121036960091043,0.0605193716378016,0.116610104362332,0.091724001903823,0.0934988599784642,0.6,0.14125,0.7365,0.9095,0.0,0.67825,0.2935,0.97825,0.947,5.2675e-05,4.63,4.0,3.25562450369985,3.0,5.0
854,The Brontës,37i9dQZF1DX8uVDy7wwKj9,https://open.spotify.com/playlist/37i9dQZF1DX8uVDy7wwKj9,0.29827,0.67989,0.144502,0.585843,0.84673,0.0387942531,0.2745,0.6905,0.123,0.642,0.931,0.0,0.134405902272395,0.0848735119475036,0.0696378728085008,0.176377571067745,0.155116463827862,0.64125,0.091725,0.496,0.84675,0.0,0.714,0.1995,0.7325,0.946,1.385e-05,1.55,0.0,3.02305952453618,0.0,1.0
