names,description,url,id,image,public
Animal Stories,This story collection is sure to please even the biggest animal lover!,https://open.spotify.com/playlist/37i9dQZF1DXb9DmOVVVkdh,37i9dQZF1DXb9DmOVVVkdh,https://i.scdn.co/image/ab67706f00000003471dbe2dca50120635ea1a7c,True
Fairy Tales,A collection of classic tales by beloved Danish author Hans Christian Andersen.,https://open.spotify.com/playlist/37i9dQZF1DX0gxuYiQFvQL,37i9dQZF1DX0gxuYiQFvQL,https://i.scdn.co/image/ab67706f000000035c1e84ea9bc94e0034850cec,True
Lullaby Baby,Lull your little ones with piano music.,https://open.spotify.com/playlist/37i9dQZF1DXbADqT0j1Cxt,37i9dQZF1DXbADqT0j1Cxt,https://i.scdn.co/image/ab67706f000000039b1a326d992e0f7be434f6ff,True
Family Folk,A down to earth collection of new and classic folk tunes for kids.,https://open.spotify.com/playlist/37i9dQZF1DX3uZHsihe90o,37i9dQZF1DX3uZHsihe90o,https://i.scdn.co/image/ab67706f0000000382908c7cfde0dd311ea7ceb2,True
Hip-Hopscotch & Reggae Recess,"Push play on the coolest playlist around, and get ready to jump around.",https://open.spotify.com/playlist/37i9dQZF1DWX16Q183eyvd,37i9dQZF1DWX16Q183eyvd,https://i.scdn.co/image/ab67706f00000003c317d49982bf8a0f15a72602,True
Your Daily Routine,"Songs to help your kids establish a productive daily routine, from waking up and brushing their teeth to potty training, cleaning up, taking a bath, and getting to sleep at night!",https://open.spotify.com/playlist/37i9dQZF1DWWVwtV5Pv39d,37i9dQZF1DWWVwtV5Pv39d,https://i.scdn.co/image/ab67706f00000003eb0f92294632c5b0943ebf06,True
Once Upon A Time,A collection of fairy tales and kids' stories perfect for bedtime and beyond.,https://open.spotify.com/playlist/37i9dQZF1DX6ALixlKf7N8,37i9dQZF1DX6ALixlKf7N8,https://i.scdn.co/image/ab67706f00000003b09ec81b3887f627b9b86ede,True
Trick or Treat,Celebrate Halloween at home with these fun tracks,https://open.spotify.com/playlist/37i9dQZF1DX6IZDpJNxVZP,37i9dQZF1DX6IZDpJNxVZP,https://i.scdn.co/image/ab67706f00000003ba1317da0ace7e31b22d84fc,True
We Love Elmo!,It's Elmo's time to shine!,https://open.spotify.com/playlist/2KSySxa7iudjK0IsgFxuaW,2KSySxa7iudjK0IsgFxuaW,https://mosaic.scdn.co/640/ab67616d0000b2732b91517cefe4febeb7f1b7c0ab67616d0000b27351bd37802a6ab3a39145d98cab67616d0000b273c6cc7d4318bb605a62f4f592ab67616d0000b273dbb412c50d4f78de7f08656b,True
Father's Day Love,Send your dad some love today!,https://open.spotify.com/playlist/37i9dQZF1DWXakVTmpoTAP,37i9dQZF1DWXakVTmpoTAP,https://i.scdn.co/image/ab67706f0000000366851f1c4b132b1fe898cf0d,True
Top 50 - Taiwan,Your daily update of the most played tracks right now - Taiwan.,https://open.spotify.com/playlist/37i9dQZEVXbMnZEatlMSiu,37i9dQZEVXbMnZEatlMSiu,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_tw_large.jpg,True
Top 50 - Turkey,Your daily update of the most played tracks right now - Turkey.,https://open.spotify.com/playlist/37i9dQZEVXbIVYVBNw9D5K,37i9dQZEVXbIVYVBNw9D5K,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_tr_large.jpg,True
Lost the Game? Drown Your Sorrows,You can't win 'em all. Drown your sorrows with a cold brew and this drinking playlist.,https://open.spotify.com/playlist/5sFZ3M4gXeYScR9VJTyBh2,5sFZ3M4gXeYScR9VJTyBh2,https://mosaic.scdn.co/640/ab67616d0000b273639fea4197e676cfe9512e04ab67616d0000b2739bbd79106e510d13a9a5ec33ab67616d0000b273b5efe29cb31508624b9f59d5ab67616d0000b273ed509af1c17d91ecb3671f22,True
Best of Folk & Americana 2019,"Relive the year in roots, with some of the best songs in folk & Americana.",https://open.spotify.com/playlist/37i9dQZF1DWYdLqwKCcDiy,37i9dQZF1DWYdLqwKCcDiy,https://i.scdn.co/image/ab67706f000000033bab14819f407e69ed2fbe66,True
text me back,tfw ur crushing so hard it hurts,https://open.spotify.com/playlist/37i9dQZF1DXcbAIldMQMIs,37i9dQZF1DXcbAIldMQMIs,https://i.scdn.co/image/ab67706f00000003ae7fb51c3aead9383bec5937,True
Modern Chill Rock,Rock to relax. Enjoy!,https://open.spotify.com/playlist/37i9dQZF1DX2UXfvEIZvDK,37i9dQZF1DX2UXfvEIZvDK,https://i.scdn.co/image/ab67706f000000030159e090922c7c514c46816b,True
Grunge Forever,Grunge will live forever. Cover: Nirvana,https://open.spotify.com/playlist/37i9dQZF1DX11ghcIxjcjE,37i9dQZF1DX11ghcIxjcjE,https://i.scdn.co/image/ab67706f00000003082bd8945a42324f0beed48c,True
Punk Rock Workout,A mix of punk rock to get you through your workout.,https://open.spotify.com/playlist/37i9dQZF1DX0BZrbvIqxCd,37i9dQZF1DX0BZrbvIqxCd,https://i.scdn.co/image/ab67706f00000003cdd00bbaf81afca64b836e03,True
Rock Your Body,Burn off all those beers from last night.,https://open.spotify.com/playlist/37i9dQZF1DXbFRZSqP41al,37i9dQZF1DXbFRZSqP41al,https://i.scdn.co/image/ab67706f0000000361b3e825821e8b57886e5327,True
Pure Pop Punk,"Please stand for your personal anthems. Cover: Machine Gun Kelly, YUNGBLUD & Travis Barker",https://open.spotify.com/playlist/37i9dQZF1DXasneILDRM7B,37i9dQZF1DXasneILDRM7B,https://i.scdn.co/image/ab67706f000000036f7d51cc6d68e079638d5c04,True
Sunrise Run,You'll be up with the sun and running to this playlist of fast paced feel good tunes!,https://open.spotify.com/playlist/37i9dQZF1DXcq57wSefud5,37i9dQZF1DXcq57wSefud5,https://i.scdn.co/image/ab67706f0000000306a2f1884a0ce586c3d514f1,True
This Is Paul Simon,An essential list of classics from one of the great singer-songwriters of our time.,https://open.spotify.com/playlist/37i9dQZF1DWXEb535ZGeRC,37i9dQZF1DWXEb535ZGeRC,https://i.scdn.co/image/ab67706f00000003287b59a9f8fcbbf2e1edfb88,True
California Rock State,Bands from and songs about The Golden State. Here's your playlist for California Dreamin',https://open.spotify.com/playlist/37i9dQZF1DWTlgzqHpWg4m,37i9dQZF1DWTlgzqHpWg4m,https://i.scdn.co/image/ab67706f00000003ca987b04dcdd41ee82644fab,True
anti pop,not not not pop. featuring new music by binki,https://open.spotify.com/playlist/37i9dQZF1DWWqNV5cS50j6,37i9dQZF1DWWqNV5cS50j6,https://i.scdn.co/image/ab67706f00000003033bc31b2c510b498d1dab7b,True
Internet People,the internet's playlist—featuring Bktherula,https://open.spotify.com/playlist/37i9dQZF1DX6OgmB2fwLGd,37i9dQZF1DX6OgmB2fwLGd,https://i.scdn.co/image/ab67706f00000003bd080398d402617c7a82b92a,True
Summer Indie,Indie tunes for t-shirt weather.,https://open.spotify.com/playlist/37i9dQZF1DWVsh2vXzlKFb,37i9dQZF1DWVsh2vXzlKFb,https://i.scdn.co/image/ab67706f0000000362838163016eb20d155e6fef,True
Singled Out,"If it's buzzing, it's here. The hottest new songs of the week. Cover: blackbear",https://open.spotify.com/playlist/37i9dQZF1DX8f6LHxMjnzD,37i9dQZF1DX8f6LHxMjnzD,https://i.scdn.co/image/ab67706f00000003e79461324a2d3feaad1eb31b,True
RADAR US,"All the new artists and songs to watch, handpicked by our curators. Featuring Nathy Peluso on the cover.",https://open.spotify.com/playlist/37i9dQZF1DWY0DyDKedRYY,37i9dQZF1DWY0DyDKedRYY,https://i.scdn.co/image/ab67706f0000000363da2875aa89fa680fa17816,True
Lorem,melodic gems you can send to friends. next up: THE BLOSSOM,https://open.spotify.com/playlist/37i9dQZF1DXdwmD5Q7Gxah,37i9dQZF1DXdwmD5Q7Gxah,https://i.scdn.co/image/ab67706f00000003152794b85e7ae6a9777d86b9,True
Mega Hit Mix,A mega mix of 75 favorites from the last few years! ,https://open.spotify.com/playlist/37i9dQZF1DXbYM3nMM0oPk,37i9dQZF1DXbYM3nMM0oPk,https://i.scdn.co/image/ab67706f00000003db32a17c1f5291b19317b62e,True
Pop Rising,The hits of tomorrow are on Spotify today. Cover: Bella Poarch & Sub Urban,https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk,37i9dQZF1DWUa8ZRTfalHk,https://i.scdn.co/image/ab67706f000000032f20e253e1f6917653b4592a,True
Hot Rhythmic,"The hottest tracks of today...featuring Jack Harlow, The Kid LAROI, and Lil Nas X.",https://open.spotify.com/playlist/37i9dQZF1DWYs83FtTMQFw,37i9dQZF1DWYs83FtTMQFw,https://i.scdn.co/image/ab67706f0000000394b36b006d0e481be1b26bbb,True
Mood Booster,Get happy with today's dose of feel-good songs!,https://open.spotify.com/playlist/37i9dQZF1DX3rxVfibe1L0,37i9dQZF1DX3rxVfibe1L0,https://i.scdn.co/image/ab67706f00000003bd0e19e810bb4b55ab164a95,True
Hit Rewind,Listen to all the tracks you've been missing. Cover: The Weeknd,https://open.spotify.com/playlist/37i9dQZF1DX0s5kDXi1oC5,37i9dQZF1DX0s5kDXi1oC5,https://i.scdn.co/image/ab67706f00000003ca64210a23622427ec19c4a6,True
Daily Lift,Get in the zone with these current jams!,https://open.spotify.com/playlist/37i9dQZF1DWU13kKnk03AP,37i9dQZF1DWU13kKnk03AP,https://i.scdn.co/image/ab67706f00000003bf4545e8d7e6b7e377980995,True
Chill Pop,Keep it low-key with all of today's chill pop. Cover: Tai Verdes,https://open.spotify.com/playlist/37i9dQZF1DX0MLFaUdXnjA,37i9dQZF1DX0MLFaUdXnjA,https://i.scdn.co/image/ab67706f00000003bceba9f2fc006e13be477317,True
Fresh & Chill,Discover your favorite new chill pop songs. Cover: Sarah Kinsley,https://open.spotify.com/playlist/37i9dQZF1DX5CdVP4rz81C,37i9dQZF1DX5CdVP4rz81C,https://i.scdn.co/image/ab67706f000000035f4633f0d6468e7ed23f4bc5,True
soda,shake it up and let it pop! cover: Surfaces,https://open.spotify.com/playlist/37i9dQZF1DXaK0O81Xtkis,37i9dQZF1DXaK0O81Xtkis,https://i.scdn.co/image/ab67706f00000003c407d2d6706759a75f2cbe83,True
Party Hits,"A mix of the biggest pop, dance, and hip hop hits. Cover: Doja Cat",https://open.spotify.com/playlist/37i9dQZF1DXa2PvUpywmrr,37i9dQZF1DXa2PvUpywmrr,https://i.scdn.co/image/ab67706f000000033ca5d727bdf27e096729c6d6,True
sad hour,The latest pop songs that are totally cry worthy.,https://open.spotify.com/playlist/37i9dQZF1DWSqBruwoIXkA,37i9dQZF1DWSqBruwoIXkA,https://i.scdn.co/image/ab67706f000000035f5ff42f894caa7af7db48f4,True
'fit check,absolutely feelin your thrift haul,https://open.spotify.com/playlist/37i9dQZF1DX1dvMSwf27JO,37i9dQZF1DX1dvMSwf27JO,https://i.scdn.co/image/ab67706f000000039796e27dcad9b0a701fafe47,True
Hip-Hop Yoga,Listen to these flows during your yoga flow.,https://open.spotify.com/playlist/37i9dQZF1DX4FJyIpen2Yf,37i9dQZF1DX4FJyIpen2Yf,https://i.scdn.co/image/ab67706f000000037ada6e45bbd9a2dedff86e1b,True
Make Out Jams,Set the mood just right...,https://open.spotify.com/playlist/37i9dQZF1DXbEm2sKzgoJ8,37i9dQZF1DXbEm2sKzgoJ8,https://i.scdn.co/image/ab67706f000000033bfabfe32ef912e8193620a9,True
Austin Pops,"Your guide to what's hot in Austin, TX during South By Southwest 2017. Cover: <a href=""spotify:artist:4NZvixzsSefsNiIqXn0NDe"">Maggie Rogers</a>.",https://open.spotify.com/playlist/15wD5DzfOIRx7QnJKDLtav,15wD5DzfOIRx7QnJKDLtav,https://i.scdn.co/image/ab67706c0000bebbbb1251feae64b7e1254ee25f,True
This Is Frank Sinatra,"Favorites, hits and deep cuts: this is Francis Albert Sinatra, one of the most popular and influential musical artists of the 20th century.",https://open.spotify.com/playlist/37i9dQZF1DX4H3NUOwVLXj,37i9dQZF1DX4H3NUOwVLXj,https://i.scdn.co/image/ab67706f00000003c6c1b20c439497b300986f57,True
This Is A$AP Mob,Curated by A$AP Mob in honor of A$AP Yams.,https://open.spotify.com/playlist/37i9dQZF1DWXmxXDRgAKVq,37i9dQZF1DWXmxXDRgAKVq,https://i.scdn.co/image/ab67706f00000003f279cd2db1ca82b72f6ca3b8,True
This Is Kendrick Lamar,"DAMN. The <a href=""spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg"">rapper</a>'s album was one of the best of 2017. His Black Panther full-length now paves the way in 2018.",https://open.spotify.com/playlist/37i9dQZF1DX5EkyRFIV92g,37i9dQZF1DX5EkyRFIV92g,https://i.scdn.co/image/ab67706f000000037bea0e83dd2f491380b86c2f,True
Austin After Dark,The evening is here in Austin. Time for some music to get it started all over again!,https://open.spotify.com/playlist/50l7KMPuO1jMnpofYHCwV1,50l7KMPuO1jMnpofYHCwV1,https://i.scdn.co/image/ab67706c0000bebb8401ad2d4dc9cf565f76852f,True
Spring Loaded,You're on Spring Break...turn it up and start acting like it!,https://open.spotify.com/playlist/37i9dQZF1DWTLlRxFAxbpj,37i9dQZF1DWTLlRxFAxbpj,https://i.scdn.co/image/ab67706f000000035a9c3166c2af8be2e60456c8,True
This Is Biffy Clyro,"The best of Biffy Clyro, all in one place. Mon the Biff!",https://open.spotify.com/playlist/37i9dQZF1DX7yNDQ30MDO6,37i9dQZF1DX7yNDQ30MDO6,https://i.scdn.co/image/ab67706f00000003a015f1c7fbc5bae8fd2d70ac,True
This Is The Chainsmokers,The essential originals and remixes from Alex & Drew.,https://open.spotify.com/playlist/37i9dQZF1DX46HBMApdlID,37i9dQZF1DX46HBMApdlID,https://i.scdn.co/image/ab67706f000000038d4eaef670bc53dae902a0b6,True
This Is Deftones,"The best of Deftones, all in one place.",https://open.spotify.com/playlist/37i9dQZF1DX6zPl1mbTZSq,37i9dQZF1DX6zPl1mbTZSq,https://i.scdn.co/image/ab67706f00000003acb2c5e5947d05e4782cb41b,True
This Is Incubus,"The best of Incubus, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DWUYsleI0H271,37i9dQZF1DWUYsleI0H271,https://i.scdn.co/image/ab67706f00000003e43c5069fd7a32ddb9a6d164,True
This Is Red Hot Chili Peppers,"The best of RHCP, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DXbuvTm9NMIGt,37i9dQZF1DXbuvTm9NMIGt,https://i.scdn.co/image/ab67706f000000032e7da1c7e45b7d953954caf0,True
This Is Silverchair,"The best of Silverchair, all in one playlist.",https://open.spotify.com/playlist/37i9dQZF1DX9DuoVJ0dR3g,37i9dQZF1DX9DuoVJ0dR3g,https://i.scdn.co/image/ab67706f000000034f6c974e0d8d8adaf33bb57d,True
This Is Sum 41,"All killer, no filler.",https://open.spotify.com/playlist/37i9dQZF1DX4gScoXV8KpV,37i9dQZF1DX4gScoXV8KpV,https://i.scdn.co/image/ab67706f00000003733f81cf552b970ec0adf564,True
Pop Rock Party Time,Get the party going with these poppy rock tracks!,https://open.spotify.com/playlist/37i9dQZF1DXcvLz8zARcib,37i9dQZF1DXcvLz8zARcib,https://i.scdn.co/image/ab67706f0000000327a2b65be1bdc63a152e86bc,True
70s Rock Anthems,"These songs rocked the 70s. Cover: <a href=""spotify:artist:1dfeR4HaWDbWqFHLkxsg1d"">Queen</a>",https://open.spotify.com/playlist/37i9dQZF1DWWwzidNQX6jx,37i9dQZF1DWWwzidNQX6jx,https://i.scdn.co/image/ab67706f00000003dc983c18c09291901b75e3ef,True
60s Rock Anthems,These songs rocked the '60s. Cover: Jimi Hendrix,https://open.spotify.com/playlist/37i9dQZF1DWWzBc3TOlaAV,37i9dQZF1DWWzBc3TOlaAV,https://i.scdn.co/image/ab67706f00000003879d28e1d86eb053bccaa4ae,True
Classic Oldies,All of the classic hits from the 50s and 60s.,https://open.spotify.com/playlist/37i9dQZF1DX56bqlsMxJYR,37i9dQZF1DX56bqlsMxJYR,https://i.scdn.co/image/ab67706f00000003a419f6051d1a6a4dfabbdc6f,True
Yacht Rock,It’s smooth sailing ahead. Ride the wave of these smooth classics.,https://open.spotify.com/playlist/37i9dQZF1DXb3m918yXHxA,37i9dQZF1DXb3m918yXHxA,https://i.scdn.co/image/ab67706f000000035d73b2a5cb261ee9c43d9ec7,True
80s Rock Anthems,These songs rocked the 80s. Cover: AC/DC.,https://open.spotify.com/playlist/37i9dQZF1DX1spT6G94GFC,37i9dQZF1DX1spT6G94GFC,https://i.scdn.co/image/ab67706f000000038672e2b37d4a0376222a53f6,True
Dinner Unplugged,Enjoy your dinner with some great acoustic tracks.,https://open.spotify.com/playlist/37i9dQZF1DWYQEbc2LcIWO,37i9dQZF1DWYQEbc2LcIWO,https://i.scdn.co/image/ab67706f00000003e089436d5e21d7a5829c0745,True
Fierce Femmes,"These women are on the rise, and are rocking our worlds right now / Cover: Meet Me @ The Altar",https://open.spotify.com/playlist/37i9dQZF1DX5kjCvsC5isB,37i9dQZF1DX5kjCvsC5isB,https://i.scdn.co/image/ab67706f00000003d738bb61d76591c2f8238811,True
Rocktail Hour,Unwind and drink up these awesome Rock slow songs,https://open.spotify.com/playlist/37i9dQZF1DX8V6C5Nr1MvC,37i9dQZF1DX8V6C5Nr1MvC,https://i.scdn.co/image/ab67706f00000003b659dc3b284457a59f190e31,True
Punkcake,Listen the best of punk pop during your breakfast.,https://open.spotify.com/playlist/2Ky26QAfAYo2Zdlo8MqcdH,2Ky26QAfAYo2Zdlo8MqcdH,https://i.scdn.co/image/ab67706c0000bebbfb581206f795c412386787c5,True
Cardio,Upbeat dance pop to keep your heart pumping.,https://open.spotify.com/playlist/37i9dQZF1DWSJHnPb1f0X3,37i9dQZF1DWSJHnPb1f0X3,https://i.scdn.co/image/ab67706f00000003eee1365954b35d0def7bb1b5,True
Workout,Pop hits to keep your workout fresh.,https://open.spotify.com/playlist/37i9dQZF1DX70RN3TfWWJh,37i9dQZF1DX70RN3TfWWJh,https://i.scdn.co/image/ab67706f000000039cc6891dbc9b7292361bd673,True
Contemporary Blend,For those with a taste for both the new and the classic. Cover: Alessia Cara,https://open.spotify.com/playlist/37i9dQZF1DWViBxWcYEI1b,37i9dQZF1DWViBxWcYEI1b,https://i.scdn.co/image/ab67706f00000003cbb808abc8fbdf75eb2d856d,True
Standards de la Chanson Française,Le patrimoine de la chanson française. Photo : Charles Aznavour,https://open.spotify.com/playlist/37i9dQZF1DWTypZHlgEy1G,37i9dQZF1DWTypZHlgEy1G,https://i.scdn.co/image/ab67706f00000003764e3a6fd6c5783546d29e44,True
This Is New Found Glory,All the classics in one playlist.,https://open.spotify.com/playlist/37i9dQZF1DX6sa8XjvdJIf,37i9dQZF1DX6sa8XjvdJIf,https://i.scdn.co/image/ab67706f00000003f54133797f1bf4d3ca62b1e9,True
This Is Rush,"A lifetime of legendary tunes courtesy of the holy triumvirate. Rest in peace, Neil Peart.",https://open.spotify.com/playlist/37i9dQZF1DX9E92APFiTvV,37i9dQZF1DX9E92APFiTvV,https://i.scdn.co/image/ab67706f0000000336834b90af842ac737f7dac3,True
This Is Michael Bublé,Timeless classics and current hits by the award-winning artist.,https://open.spotify.com/playlist/37i9dQZF1DX5kVmFQxhnLW,37i9dQZF1DX5kVmFQxhnLW,https://i.scdn.co/image/ab67706f00000003952c45a017e5299f43a86431,True
This Is Leonard Cohen,All of your favorite songs from the legendary singer-songwriter.,https://open.spotify.com/playlist/37i9dQZF1DWVpFvorxSZ6K,37i9dQZF1DWVpFvorxSZ6K,https://i.scdn.co/image/ab67706f0000000380201c04b904860b8027f087,True
This Is NOFX,"All of the classics songs, all in one place.",https://open.spotify.com/playlist/37i9dQZF1DX6KE9M7aTCxK,37i9dQZF1DX6KE9M7aTCxK,https://i.scdn.co/image/ab67706f00000003e0d170ec8ed6581c68e4d3af,True
Punk Unleashed,"Maybe it's punk, maybe it's not. Cover: Pretty Sick",https://open.spotify.com/playlist/37i9dQZF1DXdJa941ExayM,37i9dQZF1DXdJa941ExayM,https://i.scdn.co/image/ab67706f00000003aebef4f78ee0a0015ab46e89,True
Classic Punk,Classic songs that built the foundations of punk.,https://open.spotify.com/playlist/37i9dQZF1DX3LDIBRoaCDQ,37i9dQZF1DX3LDIBRoaCDQ,https://i.scdn.co/image/ab67706f000000037c704ed09b19a9f3c96b557f,True
Pop Punk Powerhouses,Get nostalgic with the golden age of pop punk.,https://open.spotify.com/playlist/37i9dQZF1DXa9wYJr1oMFq,37i9dQZF1DXa9wYJr1oMFq,https://i.scdn.co/image/ab67706f0000000362822373d6fce52feea1501c,True
Skatepark Punks,A mix of new and classic melodic punk songs.,https://open.spotify.com/playlist/37i9dQZF1DX3MU5XUozve7,37i9dQZF1DX3MU5XUozve7,https://i.scdn.co/image/ab67706f000000031941356cb072eaf2727fa308,True
The Essential Ska,"This is the best of ska, new and classic. Cover: Goldfinger",https://open.spotify.com/playlist/37i9dQZF1DX7WJ4yDmRK8R,37i9dQZF1DX7WJ4yDmRK8R,https://i.scdn.co/image/ab67706f000000034fae0ef9136fe3f29b5617d7,True
New Punk Tracks,The latest releases from the wide world of punk. Cover: Frank Carter & The Rattlesnakes ft Lynks,https://open.spotify.com/playlist/37i9dQZF1DX0KpeLFwA3tO,37i9dQZF1DX0KpeLFwA3tO,https://i.scdn.co/image/ab67706f000000035dbab0c296c6670ddbba94da,True
Crash Course,"A collision of punk, metal, hardcore and everything in between. Cover: Ice Nine Kills",https://open.spotify.com/playlist/37i9dQZF1DX3YlUroplxjF,37i9dQZF1DX3YlUroplxjF,https://i.scdn.co/image/ab67706f0000000343eab2efffcb5318fb8eb3e8,True
Punk Essentials,Punk rock from the 90s and 00s that you need in your life. Cover: The Offspring,https://open.spotify.com/playlist/37i9dQZF1DXd6tJtr4qeot,37i9dQZF1DXd6tJtr4qeot,https://i.scdn.co/image/ab67706f00000003c4a849a08c440c42ce5ba2d3,True
Political Punks,Punk anthems with strong messages for the masses. Cover: Bad Religion,https://open.spotify.com/playlist/37i9dQZF1DX1zG0qRnyaQ3,37i9dQZF1DX1zG0qRnyaQ3,https://i.scdn.co/image/ab67706f00000003e3b6db08411227779d92db80,True
Hot Rods & Horror Shows,"Fast cars, zombie love, and psychobilly freakouts!",https://open.spotify.com/playlist/37i9dQZF1DXb2cYklA89lm,37i9dQZF1DXb2cYklA89lm,https://i.scdn.co/image/ab67706f000000031848463d2b7ff32850b3f10b,True
Covered In Punk,Songs from all genres get a punk rock makeover.,https://open.spotify.com/playlist/37i9dQZF1DXaDzsRodF91I,37i9dQZF1DXaDzsRodF91I,https://i.scdn.co/image/ab67706f000000039f562efe951b75663cb43fa7,True
Punk Unplugged,Take a break from distorted guitars and enjoy punk's mellow side. Cover: State Champs,https://open.spotify.com/playlist/37i9dQZF1DXcBkxDaAQX0a,37i9dQZF1DXcBkxDaAQX0a,https://i.scdn.co/image/ab67706f00000003958713547c91c82be34f507e,True
Garage Rock Revival,"Classic tracks with roots in post-punk, garage rock, and new wave. Cover: The Strokes",https://open.spotify.com/playlist/37i9dQZF1DXbMYUPb05hjJ,37i9dQZF1DXbMYUPb05hjJ,https://i.scdn.co/image/ab67706f0000000377460dfffa3353762a7b80fc,True
Is it New Wave?,New wave took the 70s punk blueprint and ran wild! Cover: Blondie,https://open.spotify.com/playlist/37i9dQZF1DX3Gj7nguS95W,37i9dQZF1DX3Gj7nguS95W,https://i.scdn.co/image/ab67706f00000003cecbb855a42d8b918118ecef,True
wanderlust,"Songs for when you decide societal constructs just aren’t the vibe anymore. 
",https://open.spotify.com/playlist/37i9dQZF1DWWpO97CaFM3p,37i9dQZF1DWWpO97CaFM3p,https://i.scdn.co/image/ab67706f000000033b380cb75de2c04ec743768f,True
Film & TV Favorites: 90s Black Cinema,This month: songs from an iconic era of Black film soundtracks.,https://open.spotify.com/playlist/37i9dQZF1DWZC2yew0xGiz,37i9dQZF1DWZC2yew0xGiz,https://i.scdn.co/image/ab67706f00000003674aab64d08373893351a9a2,True
Ballet and Beyond,Explore the world of classical dance.,https://open.spotify.com/playlist/37i9dQZF1DXabrEiRjQMgs,37i9dQZF1DXabrEiRjQMgs,https://i.scdn.co/image/ab67706f00000003824f5714b0681646efba237c,True
Pop Covers,Reimagined covers of your favorite pop songs.  Cover: Fletcher,https://open.spotify.com/playlist/37i9dQZF1DX2i24iHGhL24,37i9dQZF1DX2i24iHGhL24,https://i.scdn.co/image/ab67706f000000030e2491ba3da7a339cc5683dd,True
The Life Eclectic,Yours is no ordinary life. Listen outside the lines.,https://open.spotify.com/playlist/35HteeTTB5NE0hsliZ77H1,35HteeTTB5NE0hsliZ77H1,https://mosaic.scdn.co/640/ab67616d0000b2735c0c84938ec666d33ce0553dab67616d0000b27390d377680d5bb1ebcf532617ab67616d0000b273d285503358c3be6e2067e74bab67616d0000b273f0bc41c55ea325e3c779795f,True
Evening Serenades,"Wind down for the evening with your special someone and this soothing selection of serenades.
",https://open.spotify.com/playlist/2zlFpwRI7aroWy0ecv6O34,2zlFpwRI7aroWy0ecv6O34,https://mosaic.scdn.co/640/ab67616d0000b27369717a26e749b33a6db9557aab67616d0000b27372e19e8576e14bbd0609d8fbab67616d0000b27396ef5e0a11f34d2a8b20a3aeab67616d0000b2739775130cd506535f7634362c,True
Flex & Flow,"This eclectic, electric-leaning collection is perfect for focusing on your flow and extending your flexibility.",https://open.spotify.com/playlist/2idQpnxeioGlOsW66uaQ3U,2idQpnxeioGlOsW66uaQ3U,https://mosaic.scdn.co/640/ab67616d0000b27301cea1c72ff0039ee7f81823ab67616d0000b273256aaad72501b877b3e85682ab67616d0000b27369592e88bb29d610a35118f8ab67616d0000b2736ce6bb858321ae9bbd66d7a2,True
Workday – Zen,"Achieve optimal workday zen with this relaxed, meditative mix.",https://open.spotify.com/playlist/1oDFttzXiLUJLjMyulUugY,1oDFttzXiLUJLjMyulUugY,https://mosaic.scdn.co/640/ab67616d0000b2734465d7f682240db12fec66aaab67616d0000b2739022ac9ad66f9c7b9faa22c7ab67616d0000b273dd3e6ebb68966851e511f350ab67616d0000b273f9cf7abf24266266a75e6f37,True
Keep it Low Key,... and don't take yourself too seriously.,https://open.spotify.com/playlist/26AgqJwDHB7p2SKJFHrtte,26AgqJwDHB7p2SKJFHrtte,https://i.scdn.co/image/ab67706c0000bebb68b2d84704a016411cbcd150,True
Acoustic Hits: Oldies but Goodies,Instant classics from yesteryear to now in one sweet mix.,https://open.spotify.com/playlist/37i9dQZF1DWUH2AzNQzWua,37i9dQZF1DWUH2AzNQzWua,https://i.scdn.co/image/ab67706f00000003b77b201d9d5b9e1db7f63066,True
Classical Café,Power through your to do list with an affogato and a refreshing mix of chilled classical.,https://open.spotify.com/playlist/0Tn4EK4iKI58XnvWHuMMm0,0Tn4EK4iKI58XnvWHuMMm0,https://i.scdn.co/image/ab67706c0000bebbbed80e07ccd9f789aba64737,True
Relaxing Classical Guitar,Relax to the sound of classical guitar. ,https://open.spotify.com/playlist/37i9dQZF1DWXBq4mDDFnfA,37i9dQZF1DWXBq4mDDFnfA,https://i.scdn.co/image/ab67706f000000039a1f7bce4fdcd7cb02f41de3,True
The Grove,Relax in the shade and uncover the best new underground folk and rising Americana.,https://open.spotify.com/playlist/5H22bACwDGRsIQQyE9oy3I,5H22bACwDGRsIQQyE9oy3I,https://i.scdn.co/image/ab67706c0000bebbae24d70930b0c2414f06cfc4,True
Fresh Jazz | The New Vanguard,Break out of your routine with trios of tracks from some of the brightest new stars in Jazz.,https://open.spotify.com/playlist/1Htq6RhM8B9MgMXdwqgPxW,1Htq6RhM8B9MgMXdwqgPxW,https://i.scdn.co/image/ab67706c0000bebb3474eacedebc5345fe0b260d,True
Get Lifted,Jazzy soul and rnb ballads to wake you up and lift your mood...,https://open.spotify.com/playlist/6jbGdICAmvGjlURC1gcgRe,6jbGdICAmvGjlURC1gcgRe,https://i.scdn.co/image/ab67706c0000bebbf9d4d2f88bec160ecc2df295,True
