names,id,url,mean_valence,med_valence,sd_valence,quant1_valence,quant3_valence,mean_danceability,med_danceability,sd_danceability,quant1_danceability,quant3_danceability,mean_energy,med_energy,sd_energy,quant1_energy,quant3_energy,mean_acousticness,med_acousticness,sd_acousticness,quant1_acousticness,quant3_acousticness,mean_speechiness,med_speechiness,sd_speechiness,quant1_speechiness,quant3_speechiness,mean_instrumentalness,med_instrumentalness,sd_instrumentalness,quant1_instrumentalness,quant3_instrumentalness
Dirty Rock,37i9dQZF1DWY6vTWIdZ54A,https://open.spotify.com/playlist/37i9dQZF1DWY6vTWIdZ54A,0.4843049689440993,0.48,0.16975254850857255,0.395,0.587,0.4763478260869566,0.472,0.11773207192974039,0.394,0.566,0.8018695652173913,0.814,0.12052210017434471,0.718,0.905,0.03765808944099379,0.00492,0.10199169574926162,0.000839,0.0255,0.06882981366459628,0.0542,0.05026028358047796,0.0421,0.0731,0.0414342153416149,0.000463,0.12432190991080129,1.68e-05,0.00946
90s Rock Anthems,37i9dQZF1DX1rVvRgjX59F,https://open.spotify.com/playlist/37i9dQZF1DX1rVvRgjX59F,0.5361277777777778,0.547,0.21662508928979396,0.34724999999999995,0.7095,0.4842527777777778,0.475,0.13313875306936043,0.391,0.565,0.7677416666666667,0.812,0.16924878241272348,0.649,0.912,0.05078366127777778,0.01165,0.08929554782892005,0.00178,0.0576,0.057742777777777775,0.0417,0.04830953876242191,0.034075,0.062425,0.04655855458333333,0.000133,0.15095542030422654,2.4825e-06,0.00708
Soak Up the Sun,37i9dQZF1DX6ALfRKlHn1t,https://open.spotify.com/playlist/37i9dQZF1DX6ALfRKlHn1t,0.652871972318339,0.663,0.1994395468746226,0.533,0.81,0.654833910034602,0.647,0.1197629607298665,0.572,0.731,0.7478788927335639,0.754,0.12000545070441469,0.695,0.82,0.13397093460207612,0.051,0.17576723301373623,0.00877,0.22,0.057680276816609005,0.0446,0.03760823812574988,0.0377,0.0686,0.03778590349480968,5.18e-05,0.11788862401879162,0.0,0.0027
License To Chill,37i9dQZF1DXa9xHlDa5fc6,https://open.spotify.com/playlist/37i9dQZF1DXa9xHlDa5fc6,0.38856464646464645,0.3535,0.1967189558132879,0.24575,0.518,0.5337828282828282,0.5415000000000001,0.12815460328536485,0.45625000000000004,0.615,0.6129949494949495,0.579,0.1762693053105602,0.496,0.7455,0.2777229292929293,0.178,0.29474081590393136,0.0267,0.45275,0.04231515151515152,0.0343,0.01972002956946519,0.0295,0.0469,0.057750515050505054,0.000641,0.17803873277857085,8.757499999999999e-06,0.00818
Rockin' Vibes,37i9dQZF1DX2aneNMeYHQ8,https://open.spotify.com/playlist/37i9dQZF1DX2aneNMeYHQ8,0.5571710784313725,0.565,0.2114382747665845,0.392,0.708,0.5530833333333333,0.566,0.12165366295760124,0.479,0.625,0.7138627450980392,0.718,0.14837268608033394,0.639,0.81125,0.1626847294117647,0.0324,0.23277228839936756,0.00519,0.268,0.06227549019607842,0.0356,0.09749014898955087,0.031975,0.0538,0.05013117627450981,9.875e-05,0.15934417573258003,0.0,0.00226
Rock Ballads,37i9dQZF1DWXs1L3AC0Xio,https://open.spotify.com/playlist/37i9dQZF1DWXs1L3AC0Xio,0.29136283185840706,0.233,0.20315745177900205,0.128,0.41,0.44113274336283187,0.457,0.1145794721412032,0.353,0.54,0.5654601769911504,0.539,0.1951817850198625,0.418,0.671,0.20519906194690266,0.054,0.2519572464519485,0.0129,0.399,0.040256637168141596,0.0304,0.03266100196418777,0.0281,0.0356,0.031512393716814156,0.0,0.1390369928852475,0.0,8.79e-05
New Alt-Rock Mixtape,37i9dQZF1DXa6YOhGMjjgx,https://open.spotify.com/playlist/37i9dQZF1DXa6YOhGMjjgx,0.4773611111111112,0.473,0.1705374314923722,0.36849999999999994,0.5742499999999999,0.46687500000000004,0.472,0.11573449691524033,0.36949999999999994,0.548,0.83675,0.872,0.11311393476385763,0.769,0.92125,0.01845908833333333,0.0035450000000000004,0.04735542267217953,0.00057375,0.0094925,0.07315208333333333,0.0546,0.05557155781141475,0.0416,0.08710000000000001,0.11056073868055556,0.000207,0.24129646781847644,5.0125e-06,0.0352
Nu Metal Era,37i9dQZF1DXcfZ6moR6J0G,https://open.spotify.com/playlist/37i9dQZF1DXcfZ6moR6J0G,0.4835422535211266,0.499,0.20036486658658875,0.296,0.594,0.4991267605633803,0.501,0.11193753698645842,0.4195,0.5872499999999999,0.9113380281690139,0.9295,0.05900858061464645,0.87525,0.9535,0.0078108033802816905,0.001165,0.02685889439408588,0.000221,0.00358,0.09339295774647888,0.07,0.05291512225083579,0.0582,0.1185,0.02652844309859155,6.36e-05,0.10941366198862482,2.06e-06,0.002405
Alternative Beats,37i9dQZF1DWXMg4uP5o3dm,https://open.spotify.com/playlist/37i9dQZF1DWXMg4uP5o3dm,0.4627169230769231,0.424,0.20610150699171903,0.3135,0.59675,0.6188615384615385,0.633,0.12123043301534336,0.521,0.7145,0.7221307692307694,0.748,0.13027635435212204,0.6455,0.81375,0.08467592923076922,0.01695,0.12372421956865512,0.0063275,0.1345,0.09910000000000001,0.0589,0.09430211059152124,0.041749999999999995,0.125,0.03263370338461539,3.165e-05,0.10454362416426742,0.0,0.00292
Rock Covers,37i9dQZF1DX2S9rTKTX6JP,https://open.spotify.com/playlist/37i9dQZF1DX2S9rTKTX6JP,0.45430430107526887,0.405,0.24800565857275,0.264,0.6492500000000001,0.48973118279569894,0.483,0.14158031927552994,0.407,0.58,0.7021344086021505,0.789,0.2341511366823752,0.575,0.881,0.1820410883333333,0.0135,0.26865392348700873,0.00255,0.30975,0.05514731182795699,0.0434,0.038597378685388976,0.032075,0.0624,0.025197957849462365,5.69e-05,0.0983528702469625,0.0,0.00398
Shoegaze Classics,37i9dQZF1DX6ujZpAN0v9r,https://open.spotify.com/playlist/37i9dQZF1DX6ujZpAN0v9r,0.34592718446601933,0.321,0.2245405209049573,0.1635,0.4855,0.36429126213592244,0.378,0.12808115312428406,0.2835,0.459,0.7271456310679612,0.747,0.16976543262124433,0.6,0.862,0.03456291155339806,0.00131,0.10794177287927946,0.0001065,0.0182,0.043646601941747576,0.0384,0.020447857242043153,0.033,0.045450000000000004,0.6203159727184465,0.789,0.3145587512287845,0.4215,0.85
Rock Me Up,37i9dQZF1DX0wiundViT27,https://open.spotify.com/playlist/37i9dQZF1DX0wiundViT27,0.5461674418604652,0.51,0.20445594516778762,0.404,0.723,0.535846511627907,0.547,0.11191226401027386,0.467,0.622,0.8638325581395349,0.873,0.0848435055283622,0.826,0.9345,0.011131426697674418,0.0043,0.015602961988152912,0.000735,0.0169,0.0761813953488372,0.0601,0.04898441319809456,0.048,0.0898,0.021173887209302324,4.71e-05,0.09009390773584565,0.0,0.000668
Post Punk 2k,37i9dQZF1DWYwMzXER4RFF,https://open.spotify.com/playlist/37i9dQZF1DWYwMzXER4RFF,0.5297677419354838,0.5465,0.2603483308350335,0.32425000000000004,0.7645000000000001,0.4922741935483871,0.4975,0.16924753133825343,0.36550000000000005,0.6187499999999999,0.7731935483870968,0.836,0.18135445220546287,0.7045,0.9087500000000001,0.11904045661290323,0.02835,0.1966691540697648,0.000699,0.123,0.061453225806451614,0.0453,0.03644288465369614,0.039425,0.07427500000000001,0.1925225279032258,0.01235,0.2908793849589474,0.000159725,0.2595
Emo Forever,37i9dQZF1DX9wa6XirBPv8,https://open.spotify.com/playlist/37i9dQZF1DX9wa6XirBPv8,0.5669343373493976,0.588,0.20762777204143854,0.4525,0.706,0.4764518072289157,0.4925,0.10998002888838448,0.43524999999999997,0.55,0.8764698795180721,0.885,0.06620964634459472,0.844,0.932,0.018531848795180727,0.00428,0.04803707618170445,0.0006395000000000001,0.0093875,0.07197469879518073,0.0623,0.039008220868981855,0.0476,0.0843,0.0028727153012048185,0.0,0.020087770998728993,0.0,9.627499999999999e-06
Classic Hardcore,37i9dQZF1DXaGNG7NmtmZv,https://open.spotify.com/playlist/37i9dQZF1DXaGNG7NmtmZv,0.380094,0.34450000000000003,0.19554833674588395,0.23725000000000002,0.5477500000000001,0.3647600000000001,0.3545,0.10364215516154908,0.291,0.42825,0.9330599999999998,0.949,0.05935002020184309,0.8995,0.982,0.0035054822000000004,0.0002735,0.008128506908258445,6.390000000000001e-05,0.0015675,0.107012,0.09035,0.07564781891186585,0.061900000000000004,0.1155,0.1374069302,0.00131,0.23969775642982832,1.2175000000000001e-05,0.14125
Ultimate Rock Gaming,37i9dQZF1DWZjmJmeiazwd,https://open.spotify.com/playlist/37i9dQZF1DWZjmJmeiazwd,0.5039384615384616,0.507,0.19574414240715682,0.376,0.617,0.5128823529411765,0.521,0.10894003649165049,0.458,0.601,0.8414524886877829,0.86,0.09831338462310718,0.792,0.905,0.029242226877828053,0.00605,0.08325893985920386,0.000658,0.0266,0.07908280542986425,0.0552,0.06434777013374043,0.0419,0.0876,0.019556276832579184,0.000246,0.04956336726274462,0.0,0.0121
New Boots,37i9dQZF1DX8S0uQvJ4gaa,https://open.spotify.com/playlist/37i9dQZF1DX8S0uQvJ4gaa,0.5292333333333332,0.508,0.19706941565379887,0.385,0.66725,0.5526266666666666,0.562,0.10118715112390854,0.49574999999999997,0.618,0.7299533333333333,0.7575000000000001,0.14764033645500088,0.62125,0.858,0.17001348666666669,0.08030000000000001,0.20929051426388656,0.0187,0.234,0.040164,0.0365,0.01206977633061777,0.031825000000000006,0.0478,1.4004333333333336e-05,0.0,7.382506712580594e-05,0.0,0.0
Wild Country,37i9dQZF1DX5mB2C8gBeUM,https://open.spotify.com/playlist/37i9dQZF1DX5mB2C8gBeUM,0.5660909090909091,0.576,0.18159579657396627,0.419,0.681,0.6109752066115703,0.607,0.11771989797891132,0.547,0.669,0.6890165289256199,0.705,0.14408134181028173,0.597,0.802,0.19355520661157025,0.146,0.20735794339780017,0.028,0.259,0.06314710743801653,0.0392,0.07507722587929064,0.0315,0.0508,2.022396694214876e-05,0.0,9.950795827034256e-05,0.0,1.64e-06
Country Gold,37i9dQZF1DWYnwbYQ5HnZU,https://open.spotify.com/playlist/37i9dQZF1DWYnwbYQ5HnZU,0.548996282527881,0.542,0.17744869971601637,0.4,0.685,0.5694312267657994,0.581,0.06870187535989859,0.533,0.612,0.7084089219330856,0.711,0.13415869721902146,0.621,0.835,0.19755600000000004,0.136,0.21043068997043382,0.0379,0.278,0.04178736059479555,0.0376,0.015411947418526528,0.0319,0.0468,0.0001391003717472119,0.0,0.0007375159659920216,0.0,0.0
Texas Country Now,37i9dQZF1DX3Ee0ngF5ZVQ,https://open.spotify.com/playlist/37i9dQZF1DX3Ee0ngF5ZVQ,0.43549837398373975,0.42,0.18550696243561451,0.2975,0.5865,0.5128211382113821,0.531,0.10950140597348175,0.484,0.5765,0.6718048780487803,0.702,0.19301862895469593,0.5205,0.8314999999999999,0.14832680000000004,0.0612,0.21040069366909744,0.0103,0.18,0.037798373983739836,0.0331,0.013298385109280277,0.029150000000000002,0.04105,0.007057610894308943,1.08e-06,0.05078749496953128,0.0,0.000138
Country Coffeehouse,37i9dQZF1DWYiR2Uqcon0X,https://open.spotify.com/playlist/37i9dQZF1DWYiR2Uqcon0X,0.36471360544217685,0.349,0.15881090359699898,0.2215,0.46499999999999997,0.5606462585034013,0.579,0.10211602337075219,0.5155000000000001,0.629,0.3406455782312925,0.32,0.15288853143837355,0.2205,0.466,0.6740544897959183,0.723,0.23773164711204894,0.572,0.8765000000000001,0.03348707482993198,0.0324,0.006210125096448558,0.0299,0.0357,0.011290095918367347,8.3e-06,0.057346981963444094,0.0,0.0025
Breakout Country,37i9dQZF1DWW7RgkOJG32Y,https://open.spotify.com/playlist/37i9dQZF1DWW7RgkOJG32Y,0.49283663366336633,0.47550000000000003,0.18405511840613661,0.381,0.615,0.552480198019802,0.5734999999999999,0.11158867301047719,0.50425,0.618,0.7001287128712872,0.742,0.1603005053245007,0.603,0.821,0.17888742772277225,0.0998,0.2058469997679594,0.022875,0.24975,0.03896584158415841,0.03515,0.012260816994304025,0.03005,0.045175,8.86058910891089e-05,0.0,0.0005724471897278487,0.0,0.0
Country Kind of Love,37i9dQZF1DX8WMG8VPSOJC,https://open.spotify.com/playlist/37i9dQZF1DX8WMG8VPSOJC,0.48882211538461545,0.473,0.170641478245821,0.35625,0.60175,0.5744086538461539,0.58,0.08136493400191287,0.523,0.629,0.6035528846153846,0.614,0.14031963887653334,0.511,0.701,0.2695035096153846,0.214,0.212176063019703,0.119,0.386,0.03523413461538461,0.0319,0.010486160109251796,0.0283,0.0369,0.001478573701923077,0.0,0.007543931436015227,0.0,1.44e-06
Country Nights,37i9dQZF1DWXi7h4mmmkzD,https://open.spotify.com/playlist/37i9dQZF1DWXi7h4mmmkzD,0.6301137254901961,0.649,0.19437571887059296,0.495,0.801,0.5901960784313726,0.591,0.08518659916603162,0.537,0.643,0.7463098039215688,0.752,0.12603624846498232,0.685,0.846,0.1546427019607843,0.106,0.15025290690061224,0.0445,0.243,0.04532901960784314,0.0397,0.02207573624875988,0.033100000000000004,0.0485,0.0020876420784313723,0.0,0.01690560744133502,0.0,1.39e-06
Chillin' on a Dirt Road,37i9dQZF1DWTkxQvqMy4WW,https://open.spotify.com/playlist/37i9dQZF1DWTkxQvqMy4WW,0.5917261904761905,0.58,0.18914976577569276,0.434,0.733,0.5859523809523809,0.592,0.09114257970315483,0.537,0.643,0.6875238095238096,0.72,0.14905015141897493,0.57,0.8045,0.20767999999999998,0.125,0.2063382102581822,0.047450000000000006,0.294,0.03974047619047619,0.0349,0.014894955848625352,0.029775000000000003,0.0462,0.00041390642857142847,0.0,0.0017490819973471135,0.0,2.36e-06
Country by the Grace of God,37i9dQZF1DWU2LcZVHsTdv,https://open.spotify.com/playlist/37i9dQZF1DWU2LcZVHsTdv,0.3895172043010752,0.354,0.19984457908022246,0.225,0.544,0.5163870967741936,0.517,0.11737445024717896,0.462,0.587,0.5606129032258065,0.572,0.17768517788603727,0.449,0.69,0.38331935483870966,0.333,0.2801589173471808,0.131,0.6,0.038035483870967744,0.033,0.024062358503982802,0.0296,0.0366,0.0037051924731182793,0.0,0.01786808141839701,0.0,1.18e-05
90s Country,37i9dQZF1DWVpjAJGB70vU,https://open.spotify.com/playlist/37i9dQZF1DWVpjAJGB70vU,0.6471183333333332,0.688,0.24764331967309652,0.46775,0.844,0.6168083333333333,0.6255,0.09404462518725164,0.561,0.6855,0.6333625,0.6495,0.18707627710611077,0.4955,0.78925,0.28485949166666663,0.226,0.202281501206868,0.1435,0.378,0.0342275,0.0319,0.0077126433631446245,0.0288,0.0389,0.0008640313333333334,0.0,0.008197003593602111,0.0,2.95e-07
New Traditions Country Heroes,37i9dQZF1DX24Kh15JFQJ0,https://open.spotify.com/playlist/37i9dQZF1DX24Kh15JFQJ0,0.5118627450980392,0.516,0.19340858508430728,0.3685,0.6535,0.5368235294117646,0.537,0.1030572085557052,0.474,0.6105,0.6238627450980392,0.634,0.21112044141748498,0.473,0.819,0.26561392156862745,0.161,0.2806002095158051,0.04475,0.39249999999999996,0.046619607843137255,0.0321,0.03673569936510175,0.0293,0.042499999999999996,0.008119864117647058,2.39e-06,0.027962743068398792,0.0,8.225e-05
Southern Rock 101,37i9dQZF1DXbDjX0hus3Iu,https://open.spotify.com/playlist/37i9dQZF1DXbDjX0hus3Iu,0.7090123456790124,0.754,0.2104099269180972,0.583,0.886,0.48135802469135797,0.514,0.12526365281297436,0.375,0.596,0.7181975308641976,0.735,0.13345696120407943,0.605,0.827,0.16211362962962964,0.112,0.1756848015530544,0.0172,0.209,0.045302469135802464,0.04,0.022281550525651495,0.0304,0.0494,0.05311749543209875,0.000486,0.1619759768910417,0.0001,0.00797
Field Party,37i9dQZF1DXc0fQ4sGOnVJ,https://open.spotify.com/playlist/37i9dQZF1DXc0fQ4sGOnVJ,0.5912972972972973,0.5774999999999999,0.16723854914870095,0.47350000000000003,0.71175,0.6645135135135135,0.6575,0.1038042471804097,0.603,0.74725,0.7712297297297298,0.791,0.10760487681789542,0.6975,0.84975,0.10940387837837837,0.047049999999999995,0.1494555311076965,0.015524999999999999,0.12625,0.11011351351351352,0.0813,0.07965222924126202,0.048225000000000004,0.147,0.0007995016216216216,0.0,0.004829043092206403,0.0,6.935e-06
Classic Honky Tonk,0NfjMqrzcGKVsbYZmhf4Md,https://open.spotify.com/playlist/0NfjMqrzcGKVsbYZmhf4Md,0.7140000000000001,0.706,0.16057113971411832,0.6194999999999999,0.834,0.5896086956521739,0.583,0.08144587669145399,0.5385,0.623,0.37169565217391304,0.384,0.15642640871628266,0.247,0.45199999999999996,0.7179565217391305,0.747,0.1467813705856031,0.6545000000000001,0.804,0.03754782608695652,0.0318,0.015173447788375627,0.03055,0.036750000000000005,0.015580355652173914,0.0,0.07186028447248065,0.0,1.239e-05
Country Rocks,37i9dQZF1DWWH0izG4erma,https://open.spotify.com/playlist/37i9dQZF1DWWH0izG4erma,0.491718691588785,0.518,0.1780194483390822,0.3735,0.613,0.5360373831775702,0.538,0.1025832313003984,0.491,0.608,0.7607196261682242,0.829,0.15068214668022492,0.646,0.873,0.09744794766355139,0.028,0.17558242073045865,0.00547,0.0749,0.0463785046728972,0.0375,0.04261000198827754,0.032,0.0516,0.001994621028037383,0.0,0.008960906056330101,0.0,3.1e-05
New Jams,37i9dQZF1DWUzFXarNiofw,https://open.spotify.com/playlist/37i9dQZF1DWUzFXarNiofw,0.46379565217391305,0.463,0.22848295241075228,0.23249999999999998,0.642,0.6400086956521739,0.657,0.14245285435257532,0.561,0.756,0.5555304347826087,0.554,0.1389190299153299,0.443,0.675,0.2567975652173913,0.211,0.2084391871455065,0.06265,0.428,0.1283626086956522,0.111,0.08805682720661935,0.053,0.176,0.009054761217391304,1.76e-05,0.039649360067580484,0.0,0.0003775
Channel-X,37i9dQZF1DX4y8h9WqDPAE,https://open.spotify.com/playlist/37i9dQZF1DX4y8h9WqDPAE,0.5582106598984772,0.55,0.21623553989184438,0.393,0.772,0.6876091370558376,0.728,0.11718529073679788,0.617,0.78,0.6493604060913706,0.655,0.1257076177445819,0.565,0.707,0.19131060913705583,0.121,0.18131127185778684,0.0575,0.306,0.13166598984771571,0.0948,0.08939264973812992,0.0751,0.176,0.021941366548223352,0.0,0.12016083081159522,0.0,6.59e-05
Gold Edition,37i9dQZF1DWXnexX7CktaI,https://open.spotify.com/playlist/37i9dQZF1DWXnexX7CktaI,0.4514480392156862,0.412,0.18695676989079174,0.31,0.57125,0.6677745098039216,0.69,0.14424215797018547,0.544,0.743,0.5505196078431372,0.603,0.12720582295596414,0.469,0.637,0.22172450980392155,0.111,0.2238005160348834,0.0635,0.409,0.1070127450980392,0.06155000000000001,0.08782194032410588,0.0427,0.1575,0.0009327035294117648,3.8e-06,0.0041850264871626285,0.0,0.00014725
Alternative R&B,37i9dQZF1DWSfMe9z89s9B,https://open.spotify.com/playlist/37i9dQZF1DWSfMe9z89s9B,0.48228465909090906,0.485,0.22757422912823783,0.304,0.687,0.6601704545454545,0.6785000000000001,0.12680200283149284,0.5854999999999999,0.747,0.48434602272727273,0.494,0.17670676270050026,0.365,0.59575,0.39552886363636364,0.341,0.286384838303514,0.133,0.613,0.07837556818181818,0.0569,0.07227000899180326,0.038625,0.079675,0.08356922897727272,0.00218,0.19573876293080603,5.8e-05,0.0266
Chilled R&B,37i9dQZF1DX2UgsUIg75Vg,https://open.spotify.com/playlist/37i9dQZF1DX2UgsUIg75Vg,0.42790363636363643,0.414,0.17973761912792438,0.30625,0.5357500000000001,0.5673999999999999,0.565,0.11886861145395292,0.476,0.65725,0.5012545454545454,0.507,0.14110594863653758,0.40950000000000003,0.6025,0.4907590909090909,0.4685,0.266188001540835,0.269,0.752,0.11307818181818184,0.0827,0.08546730195276966,0.054200000000000005,0.159,0.050863705999999995,3.71e-05,0.158040300135542,0.0,0.0121
The Sweet Suite,37i9dQZF1DX2Ma8k80RiMN,https://open.spotify.com/playlist/37i9dQZF1DX2Ma8k80RiMN,0.46390714285714285,0.44,0.17359567576380563,0.347,0.552,0.5642285714285714,0.542,0.11995919250934804,0.505,0.65575,0.46154285714285714,0.4355,0.12944773280343813,0.364,0.528,0.4426845714285715,0.428,0.23951318131217214,0.23975000000000002,0.633,0.07336571428571428,0.0471,0.06663617828723957,0.03395,0.076425,0.013300081285714286,0.0,0.09997194025205317,0.0,5.2e-05
Soul Revived,37i9dQZF1DWY12BqhkMFW2,https://open.spotify.com/playlist/37i9dQZF1DWY12BqhkMFW2,0.518404255319149,0.506,0.17712813583176937,0.375,0.6295,0.6369999999999999,0.67,0.13667193344393846,0.545,0.728,0.5047234042553191,0.543,0.137783810200533,0.3865,0.6105,0.22610021276595746,0.0979,0.2531897830335229,0.0287,0.36050000000000004,0.07547234042553193,0.0473,0.05307791115990703,0.0402,0.101,0.017409338297872338,1.06e-05,0.08277924275363309,0.0,0.000241
Soul Lounge,37i9dQZF1DX62Nfha2yFhL,https://open.spotify.com/playlist/37i9dQZF1DX62Nfha2yFhL,0.5823620689655171,0.6134999999999999,0.17870044505347754,0.47824999999999995,0.674,0.6995689655172415,0.72,0.1096202555346067,0.64625,0.77575,0.6105344827586208,0.5945,0.13435867361671727,0.536,0.6995,0.2686684482758621,0.1795,0.22743608838761425,0.0778,0.397,0.15006896551724136,0.10350000000000001,0.12255678699079689,0.050100000000000006,0.20500000000000002,0.05107157517241379,0.000259,0.14189989608375103,1.9150000000000003e-06,0.0019675
'90s Baby Makers,37i9dQZF1DWVEvzGeX3eRs,https://open.spotify.com/playlist/37i9dQZF1DWVEvzGeX3eRs,0.517421875,0.4995,0.1793942899312033,0.3965,0.631,0.6580781250000001,0.67,0.0817719058922682,0.61775,0.7152499999999999,0.47792187500000005,0.47,0.13088008624006306,0.38,0.55,0.29596640625000004,0.252,0.238400127179624,0.0881,0.484,0.0568078125,0.040900000000000006,0.03801568308235766,0.033625,0.0699,0.01277645375,0.0,0.06714031430232476,0.0,0.000183
Wine & Dine,37i9dQZF1DWTJNOeepZTGy,https://open.spotify.com/playlist/37i9dQZF1DWTJNOeepZTGy,0.4499904109589042,0.428,0.19300621331707285,0.325,0.584,0.572041095890411,0.569,0.11519975867501782,0.505,0.656,0.4814726027397259,0.479,0.1662952087739969,0.385,0.596,0.38417465753424657,0.388,0.2491314786250324,0.165,0.591,0.06467671232876712,0.0436,0.051194887767095854,0.0336,0.0743,0.00669348095890411,1.42e-06,0.040113913632219944,0.0,0.000126
Spread the Gospel,37i9dQZF1DX7OIddoQVdRt,https://open.spotify.com/playlist/37i9dQZF1DX7OIddoQVdRt,0.41121428571428575,0.329,0.20715700840764276,0.2615,0.5765,0.5052619047619048,0.478,0.16249698826834727,0.36150000000000004,0.636,0.6635238095238094,0.6485000000000001,0.1527624072794629,0.5832499999999999,0.761,0.22431642857142858,0.183,0.19218585496313043,0.0462,0.3885,0.09886190476190475,0.0683,0.081578536011299,0.042249999999999996,0.1195,2.793404761904762e-05,0.0,0.00013332034016881814,0.0,2.2325000000000002e-06
Funk Outta Here,37i9dQZF1DX70TzPK5buVf,https://open.spotify.com/playlist/37i9dQZF1DX70TzPK5buVf,0.831433734939759,0.87,0.10723604016188794,0.762,0.928,0.7704397590361446,0.8125,0.10680122850247815,0.71925,0.856,0.6565963855421687,0.634,0.13514889561833837,0.586,0.776,0.1871475301204819,0.152,0.1807339016995973,0.040525,0.269,0.08758433734939759,0.06709999999999999,0.06209964130463472,0.04997499999999999,0.086725,0.08155257680722891,0.000782,0.1985176740044176,2.27e-05,0.014332500000000001
